"","Address","longitude","latitude","Type1","Type2","Type3","Value","Icon"
"2115","634 WEST 135 STREET , New York",-73.9574965,40.8207641,"Rent","D1  -ELEVATOR",NA,31.15,"Rent"
"2116","636 EAST 11 STREET , New York",-73.9780213,40.7265771,"Rent","D5  -ELEVATOR",NA,55.31,"Rent"
"2117","638 WEST 160 STREET , New York",-73.9455801,40.8366621,"Rent","D1  -ELEVATOR",NA,23.42,"Rent"
"2118","639 WEST 204 STREET , New York",-73.922434,40.866648,"Rent","D1  -ELEVATOR",NA,22.96,"Rent"
"2119","64 WEST 3 STREET , New York",-73.9981939,40.7293069,"Rent","R9  -CONDOPS",NA,53.6,"Rent"
"2120","640 WEST END AVENUE , New York",-73.9751746,40.7920843,"Rent","R4  -ELEVATOR",NA,42.77,"Rent"
"2121","641 5 AVENUE , New York",-73.975954,40.759071,"Rent","R4  -ELEVATOR",NA,54.72,"Rent"
"2122","649 2 AVENUE , New York",-73.9754271,40.7458781,"Rent","R9  -CONDOPS",NA,50.53,"Rent"
"2123","65 EAST 96 STREET , New York",-73.9530817,40.7870646,"Rent","R4  -ELEVATOR",NA,57.03,"Rent"
"2124","65 EAST HOUSTON STREET , New York",-73.993948,40.724277,"Rent","D7  -ELEVATOR",NA,54.815,"Rent"
"2125","65 NASSAU STREET , New York",-74.0086743,40.7094986,"Rent","R9  -CONDOPS",NA,44.27,"Rent"
"2126","65 NORTH MOORE STREET , New York",-74.009493,40.7202864,"Rent","R4  -ELEVATOR",NA,37.51,"Rent"
"2127","65 SULLIVAN STREET , New York",-74.0039152,40.724304,"Rent","C1  -WALK-UP",NA,41.82,"Rent"
"2128","65 WEST 70 STREET , New York",-73.9793291,40.7760977,"Rent","D7  -ELEVATOR",NA,59.6,"Rent"
"2129","65 WEST 96 STREET , New York",-73.9668655,40.7930713,"Rent","RR  -CONRENT",NA,22.62,"Rent"
"2130","65 WORTH STREET , New York",-74.0060188,40.7170757,"Rent","R4  -ELEVATOR",NA,43.13,"Rent"
"2131","650 6 AVENUE , New York",-73.9939939,40.7407484,"Rent","R4  -ELEVATOR",NA,54.47,"Rent"
"2132","650 WEST END AVENUE , New York",-73.974968,40.7924213,"Rent","R4  -ELEVATOR",NA,39.63,"Rent"
"2133","656 ST NICHOLAS AVENUE , New York",-73.9452383,40.8222941,"Rent","D1  -ELEVATOR",NA,24.61,"Rent"
"2134","66 ST NICHOLAS PLACE , New York",-73.940639,40.829118,"Rent","D1  -ELEVATOR",NA,31.16,"Rent"
"2135","66 ST. NICHOLAS AVENUE , New York",-73.9521698,40.8012311,"Rent","R4  -ELEVATOR",NA,22.17,"Rent"
"2136","66 WEST 10 STREET , New York",-73.9983144,40.7343987,"Rent","C4  -WALK-UP",NA,43.57,"Rent"
"2137","66 WEST 38 STREET , New York",-73.9855735,40.7520205,"Rent","RR  -CONRENT",NA,46.72,"Rent"
"2138","66 WEST 45 STREET , New York",-73.982135,40.756293,"Rent","R4  -ELEVATOR",NA,46.07,"Rent"
"2139","660 FT WASHINGTON AVENUE , New York",-73.935671,40.856292,"Rent","D1  -ELEVATOR",NA,23.59,"Rent"
"2140","660 RIVERSIDE DRIVE , New York",-73.9526749,40.8258984,"Rent","R4  -ELEVATOR",NA,26.68,"Rent"
"2141","661 AMSTERDAM AVENUE , New York",-73.9716667,40.791748,"Rent","R9  -CONDOPS",NA,40.95,"Rent"
"2142","665 WEST 160 STREET , New York",-73.9460622,40.8371739,"Rent","D1  -ELEVATOR",NA,16.36,"Rent"
"2143","667 LEXINGTON AVENUE , New York",-73.9696802,40.7599033,"Rent","R4  -ELEVATOR",NA,46.4,"Rent"
"2144","67 FRANKLIN STREET , New York",-74.0041954,40.7176461,"Rent","R4  -ELEVATOR",NA,45.12,"Rent"
"2145","67 HUDSON STREET , New York",-74.0092405,40.7181072,"Rent","R4  -ELEVATOR",NA,42.26,"Rent"
"2146","67 LIBERTY STREET , New York",-74.0097455,40.7091407,"Rent","R4  -ELEVATOR",NA,48.66,"Rent"
"2147","67 SULLIVAN STREET , New York",NA,NA,"Rent","C1  -WALK-UP",NA,44.6772727272727,"Rent"
"2148","67 WEST 107 STREET , New York",-73.961573,40.799831,"Rent","R2  -WALK-UP",NA,34.4,"Rent"
"2149","67 WEST 131 STREET , New York",-73.941845,40.811439,"Rent","C4  -WALK-UP",NA,23.71,"Rent"
"2150","670 RIVERSIDE DRIVE , New York",-73.952032,40.8264621,"Rent","D1  -ELEVATOR",NA,25.585,"Rent"
"2151","672 ST NICHOLAS AVENUE , New York",-73.944942,40.8228719,"Rent","D1  -ELEVATOR",NA,29.7675,"Rent"
"2152","677 WASHINGTON STREET , New York",-74.008148,40.733903,"Rent","R4  -ELEVATOR",NA,55.79,"Rent"
"2153","68 BRADHURST AVENUE , New York",-73.9424381,40.8235159,"Rent","R4  -ELEVATOR",NA,35.56,"Rent"
"2154","68 EAST 1 STREET , New York",-73.9888453,40.7237018,"Rent","D7  -ELEVATOR",NA,47.05,"Rent"
"2155","68 WEST 10 STREET , New York",-73.9983941,40.7344396,"Rent","C4  -WALK-UP",NA,39.71,"Rent"
"2156","680 FT WASHINGTON AVENUE , New York",-73.9355688,40.8567344,"Rent","D1  -ELEVATOR",NA,25.19,"Rent"
"2157","680 RIVERSIDE DRIVE , New York",-73.9515728,40.8272061,"Rent","R4  -ELEVATOR",NA,23.89,"Rent"
"2158","680 WEST END AVENUE , New York",-73.9741415,40.7935381,"Rent","D3  -ELEVATOR",NA,44.125,"Rent"
"2159","684 RIVERSIDE DRIVE , New York",-73.951254,40.827355,"Rent","D1  -ELEVATOR",NA,21.72,"Rent"
"2160","69 5 AVENUE , New York",-73.9932183,40.7360697,"Rent","R9  -CONDOPS",NA,48.53,"Rent"
"2161","69 BANK STREET , New York",-74.0046498,40.7368799,"Rent","R4  -ELEVATOR",NA,43.73,"Rent"
"2162","69 BAYARD STREET , New York",-73.9983151,40.7154407,"Rent","C7  -WALK-UP",NA,46.76,"Rent"
"2163","69 BENNETT AVENUE , New York",-73.9352922,40.8527309,"Rent","R4  -ELEVATOR",NA,19.74,"Rent"
"2164","69 EAST 130 STREET , New York",-73.9374058,40.808749,"Rent","R4  -ELEVATOR",NA,33.88,"Rent"
"2165","69 WEST 106 STREET , New York",-73.9623179,40.7992426,"Rent","R2  -WALK-UP",NA,43.25,"Rent"
"2166","69 WEST 107 STREET , New York",-73.961692,40.799881,"Rent","C4  -WALK-UP",NA,27.62,"Rent"
"2167","69 WEST 9 STREET , New York",-73.4143608,40.8468105,"Rent","R9  -CONDOPS",NA,44.02,"Rent"
"2168","690 FT WASHINGTON AVENUE , New York",-73.9349809,40.85721,"Rent","D1  -ELEVATOR",NA,24.04,"Rent"
"2169","697 GREENWICH STREET , New York",-74.006989,40.733801,"Rent","D5  -ELEVATOR",NA,47.1883333333333,"Rent"
"2170","698 WEST END AVENUE , New York",-73.9739808,40.7936888,"Rent","D3  -ELEVATOR",NA,39.9666666666667,"Rent"
"2171","7 BOND STREET , New York",-73.9945497,40.7265673,"Rent","R4  -ELEVATOR",NA,37.43,"Rent"
"2172","7 EAST 13 STREET , New York",-73.9934468,40.7350339,"Rent","R9  -CONDOPS",NA,37.94,"Rent"
"2173","7 EAST 17 STREET , New York",-73.991336,40.7378488,"Rent","R4  -ELEVATOR",NA,48.3,"Rent"
"2174","7 EAST 20 STREET , New York",-73.9901811,40.7395803,"Rent","R4  -ELEVATOR",NA,43.32,"Rent"
"2175","7 EAST 28 STREET , New York",-73.986211,40.744635,"Rent","D8  -ELEVATOR",NA,60.88,"Rent"
"2176","7 ESSEX STREET , New York",-73.990303,40.7149396,"Rent","R4  -ELEVATOR",NA,47.11,"Rent"
"2177","7 GRAMERCY PARK WEST , New York",-73.9869973,40.738179,"Rent","R4  -ELEVATOR",NA,43.57,"Rent"
"2178","7 HARRISON STREET , New York",-74.009493,40.7185099,"Rent","R4  -ELEVATOR",NA,45.77,"Rent"
"2179","7 HUBERT STREET , New York",-74.0087798,40.721181,"Rent","R4  -ELEVATOR",NA,39.53,"Rent"
"2180","7 LISPENARD STREET , New York",-74.0047533,40.7205933,"Rent","R4  -ELEVATOR",NA,33.61,"Rent"
"2181","7 MORTON STREET , New York",-74.003548,40.7314341,"Rent","C5  -WALK-UP",NA,42.69,"Rent"
"2182","7 WEST 104 STREET , New York",-73.9615373,40.7972035,"Rent","R2  -WALK-UP",NA,26.26,"Rent"
"2183","7 WEST 108 STREET , New York",-73.959645,40.799819,"Rent","D1  -ELEVATOR",NA,39.91,"Rent"
"2184","7 WEST 126 STREET , New York",-73.9422705,40.8074881,"Rent","C5  -WALK-UP",NA,42.11,"Rent"
"2185","7 WEST 131 STREET , New York",-73.9400658,40.8105633,"Rent","R2  -WALK-UP",NA,31.48,"Rent"
"2186","7 WEST 87 STREET , New York",-73.9695101,40.7864766,"Rent","D3  -ELEVATOR",NA,41.68,"Rent"
"2187","70 BATTERY PLACE , New York",-74.0175724,40.7074487,"Rent","D8  -ELEVATOR",NA,54.24,"Rent"
"2188","70 CONVENT AVENUE , New York",-73.953303,40.815622,"Rent","D1  -ELEVATOR",NA,27.73,"Rent"
"2189","70 EAST 12 STREET , New York",-73.990303,40.7327026,"Rent","D6  -ELEVATOR",NA,43.52,"Rent"
"2190","70 IRVING PLACE , New York",-73.98663,40.7365827,"Rent","D1  -ELEVATOR",NA,60.13,"Rent"
"2191","70 PINE STREET , New York",-74.0077715,40.7065047,"Rent","RR  -CONRENT",NA,54.36,"Rent"
"2192","70 READE STREET , New York",-74.0066742,40.7154105,"Rent","R4  -ELEVATOR",NA,38.71,"Rent"
"2193","700 FT WASHINGTON AVENUE , New York",-73.9349718,40.8575353,"Rent","D1  -ELEVATOR",NA,22.62,"Rent"
"2194","704 BROADWAY , New York",-73.9937234,40.7285738,"Rent","R4  -ELEVATOR",NA,36.61,"Rent"
"2195","706 RIVERSIDE DRIVE , New York",-73.9502641,40.8285423,"Rent","R4  -ELEVATOR",NA,26.2,"Rent"
"2196","71 AVENUE D , New York",-73.9771619,40.7224031,"Rent","R4  -ELEVATOR",NA,38.81,"Rent"
"2197","71 BROADWAY , New York",-74.0127751,40.7075758,"Rent","D5  -ELEVATOR",NA,34.02,"Rent"
"2198","71 NASSAU STREET , New York",-74.0083249,40.7097671,"Rent","R4  -ELEVATOR",NA,49.53,"Rent"
"2199","71 PARK AVENUE , New York",-73.9789855,40.7497607,"Rent","R4  -ELEVATOR",NA,46.72,"Rent"
"2200","71 WEST 12 STREET , New York",-73.9970978,40.7359057,"Rent","D7  -ELEVATOR",NA,43.55,"Rent"
"2201","71 WEST STREET , New York",NA,NA,"Rent","D8  -ELEVATOR",NA,38.295,"Rent"
"2202","712 GREENWICH STREET , New York",-74.007599,40.733866,"Rent","R9  -CONDOPS",NA,33.95,"Rent"
"2203","715 9 AVENUE , New York",-73.989845,40.762747,"Rent","R9  -CONDOPS",NA,41.69,"Rent"
"2204","715 PARK AVENUE , New York",-73.9644761,40.7695022,"Rent","R4  -ELEVATOR",NA,52.66,"Rent"
"2205","717 8 AVENUE , New York",-73.988555,40.759486,"Rent","D6  -ELEVATOR",NA,52.05,"Rent"
"2206","72 EAST 3 STREET , New York",-73.98877,40.724866,"Rent","R4  -ELEVATOR",NA,50.98,"Rent"
"2207","72 THOMPSON STREET , New York",-74.002791,40.724324,"Rent","D1  -ELEVATOR",NA,40.43,"Rent"
"2208","72 WEST 108 STREET , New York",-73.9615259,40.8001615,"Rent","C5  -WALK-UP",NA,41.535,"Rent"
"2209","720 RIVERSIDE DRIVE , New York",-73.9495293,40.8295939,"Rent","D1  -ELEVATOR",NA,31.58,"Rent"
"2210","721 5 AVENUE , New York",-73.9739779,40.762309,"Rent","R4  -ELEVATOR",NA,68.29,"Rent"
"2211","727 8 AVENUE , New York",-73.9883351,40.7596624,"Rent","D6  -ELEVATOR",NA,48.18,"Rent"
"2212","729 WEST 186 STREET , New York",-73.9357066,40.853942,"Rent","D1  -ELEVATOR",NA,27.015,"Rent"
"2213","73 5 AVENUE , New York",-73.9927128,40.7366749,"Rent","R9  -CONDOPS",NA,51.2,"Rent"
"2214","73 MERCER STREET , New York",-74.000483,40.722693,"Rent","R4  -ELEVATOR",NA,46.84,"Rent"
"2215","73 SULLIVAN STREET , New York",-74.0037595,40.7244985,"Rent","D9  -ELEVATOR",NA,59.99,"Rent"
"2216","73 WEST 104 STREET , New York",-73.9630297,40.7978206,"Rent","C4  -WALK-UP",NA,26.23,"Rent"
"2217","730 WEST 183 STREET , New York",-73.9372201,40.8517703,"Rent","C1  -WALK-UP",NA,26.3,"Rent"
"2218","732 WEST END AVENUE , New York",-73.9731084,40.7948761,"Rent","R4  -ELEVATOR",NA,67.74,"Rent"
"2219","736 WEST 187 STREET , New York",-73.9354566,40.8543936,"Rent","R4  -ELEVATOR",NA,33.27,"Rent"
"2220","737 PARK AVENUE , New York",-73.9638745,40.7703877,"Rent","R4  -ELEVATOR",NA,56.62,"Rent"
"2221","739 8 AVENUE , New York",-73.9880175,40.7600443,"Rent","RR  -CONRENT",NA,48.18,"Rent"
"2222","74 EAST 79 STREET , New York",-73.9611355,40.775634,"Rent","D3  -ELEVATOR",NA,49.14625,"Rent"
"2223","74 WEST 85 STREET , New York",-73.9723393,40.7854428,"Rent","R2  -WALK-UP",NA,35.5,"Rent"
"2224","740 WEST 187 STREET , New York",-73.9359362,40.8546296,"Rent","D1  -ELEVATOR",NA,23.87,"Rent"
"2225","740 WEST END AVENUE , New York",-73.972636,40.7953417,"Rent","D3  -ELEVATOR",NA,34.68,"Rent"
"2226","742 ST NICHOLAS AVENUE , New York",-73.9434906,40.8252848,"Rent","D1  -ELEVATOR",NA,25.02,"Rent"
"2227","75 ALLEN STREET , New York",-73.9914737,40.7178284,"Rent","R2  -WALK-UP",NA,53.34,"Rent"
"2228","75 MONROE STREET , New York",NA,NA,"Rent","D3  -ELEVATOR",NA,43.5334042553191,"Rent"
"2229","750 COLUMBUS AVENUE , New York",-73.967587,40.793337,"Rent","RR  -CONRENT",NA,41.09,"Rent"
"2230","752 BROADWAY , New York",-73.9923361,40.7302801,"Rent","D5  -ELEVATOR",NA,58.525,"Rent"
"2231","752 WEST END AVENUE , New York",-73.9725684,40.7957017,"Rent","RR  -CONRENT",NA,38.54,"Rent"
"2232","76 BEDFORD STREET , New York",-74.0048544,40.7317195,"Rent","R2  -WALK-UP",NA,40.99,"Rent"
"2233","76 CARMINE STREET , New York",-74.004666,40.7295733,"Rent","D6  -ELEVATOR",NA,75.7,"Rent"
"2234","76 HORATIO STREET , New York",-74.0071536,40.7386599,"Rent","C1  -WALK-UP",NA,51.59,"Rent"
"2235","76 IRVING PLACE , New York",-73.9864693,40.7368108,"Rent","D1  -ELEVATOR",NA,46.0816666666667,"Rent"
"2236","76 WEST 85 STREET , New York",-73.9725115,40.785419,"Rent","R4  -ELEVATOR",NA,45.61,"Rent"
"2237","768 5 AVENUE , New York",-73.9743547,40.7646095,"Rent","R4  -ELEVATOR",NA,59.6,"Rent"
"2238","77 ALLEN STREET , New York",-73.9914737,40.7179056,"Rent","R4  -ELEVATOR",NA,48.66,"Rent"
"2239","77 EAST 110 STREET , New York",-73.9464985,40.7958546,"Rent","R4  -ELEVATOR",NA,37.46,"Rent"
"2240","77 HORATIO STREET , New York",-74.0072665,40.7388723,"Rent","R2  -WALK-UP",NA,51.42,"Rent"
"2241","77 PARK AVENUE , New York",-73.9786641,40.7498694,"Rent","R4  -ELEVATOR",NA,43.5,"Rent"
"2242","772 GREENWICH STREET , New York",-74.006809,40.736685,"Rent","D1  -ELEVATOR",NA,46.8475,"Rent"
"2243","775 RIVERSIDE DRIVE , New York",-73.9481517,40.834716,"Rent","R4  -ELEVATOR",NA,22.44,"Rent"
"2244","776 AVENUE OF THE AMERICAS , New York",-73.9909175,40.7450001,"Rent","D8  -ELEVATOR",NA,58.52,"Rent"
"2245","779 10 AVENUE , New York",-73.9907047,40.7664823,"Rent","RR  -CONRENT",NA,51.66,"Rent"
"2246","779 RIVERSIDE DRIVE , New York",-73.9476006,40.8352542,"Rent","R4  -ELEVATOR",NA,17.45,"Rent"
"2247","78 EDGECOMBE AVENUE , New York",-73.9460911,40.8193004,"Rent","C1  -WALK-UP",NA,23.48,"Rent"
"2248","78 MANHATTAN AVENUE , New York",-73.9624098,40.7969419,"Rent","D3  -ELEVATOR",NA,31.91,"Rent"
"2249","78 READE STREET , New York",-74.0072035,40.7154284,"Rent","D5  -ELEVATOR",NA,44.53,"Rent"
"2250","78 RIDGE STREET , New York",-73.9837835,40.7174903,"Rent","R4  -ELEVATOR",NA,49.22,"Rent"
"2251","780 WEST END AVENUE , New York",-73.9722015,40.7963072,"Rent","R4  -ELEVATOR",NA,37.35,"Rent"
"2252","781 WEST END AVENUE , New York",-73.9723999,40.796855,"Rent","D3  -ELEVATOR",NA,26.075,"Rent"
"2253","79 LAIGHT STREET , New York",-74.0111456,40.7220654,"Rent","R4  -ELEVATOR",NA,38.83,"Rent"
"2254","79 THOMPSON STREET , New York",-74.0030041,40.7246855,"Rent","C1  -WALK-UP",NA,54.09,"Rent"
"2255","790 COLUMBUS AVENUE , New York",-73.967616,40.79508,"Rent","D3  -ELEVATOR",NA,29.338,"Rent"
"2256","799 8 AVENUE , New York",-73.987105,40.7613776,"Rent","D6  -ELEVATOR",NA,54.23,"Rent"
"2257","8 8 AVENUE , New York",-73.9488487,40.8128508,"Rent","D9  -ELEVATOR",NA,43.788,"Rent"
"2258","8 EAST 12 STREET , New York",-73.993889,40.734136,"Rent","R4  -ELEVATOR",NA,34.22,"Rent"
"2259","8 JAY STREET , New York",-74.0096766,40.7178407,"Rent","R9  -CONDOPS",NA,36.15,"Rent"
"2260","8 MANHATTAN AVENUE , New York",-73.9637873,40.7949782,"Rent","C4  -WALK-UP",NA,29,"Rent"
"2261","8 WARREN STREET , New York",-74.0073266,40.7139641,"Rent","R4  -ELEVATOR",NA,49.44,"Rent"
"2262","8 WEST 108 STREET , New York",-73.959924,40.799451,"Rent","C1  -WALK-UP",NA,38.825,"Rent"
"2263","8 WEST 13 STREET , New York",-73.9949667,40.7354386,"Rent","R9  -CONDOPS",NA,43.18,"Rent"
"2264","8 WEST 19 STREET , New York",-73.9922161,40.7392618,"Rent","R4  -ELEVATOR",NA,58.62,"Rent"
"2265","8 WEST 65 STREET , New York",-73.9804777,40.7720649,"Rent","R4  -ELEVATOR",NA,47.88,"Rent"
"2266","80 COLUMBUS CIRCLE , New York",-73.9829538,40.7690781,"Rent","R4  -ELEVATOR",NA,59.27,"Rent"
"2267","80 ELIZABETH STREET , New York",-73.9959078,40.7179405,"Rent","R4  -ELEVATOR",NA,30.42,"Rent"
"2268","80 JOHN STREET , New York",-74.0069452,40.7082031,"Rent","R4  -ELEVATOR",NA,50.47,"Rent"
"2269","80 PARK AVENUE , New York",-73.9796053,40.7502154,"Rent","R4  -ELEVATOR",NA,51.21,"Rent"
"2270","80 RIVERSIDE BOULEVARD , New York",-73.990303,40.77508,"Rent","R4  -ELEVATOR",NA,59.25,"Rent"
"2271","80 SEAMAN AVENUE , New York",-73.9252814,40.8683634,"Rent","D1  -ELEVATOR",NA,26.34,"Rent"
"2272","80 VARICK STREET , New York",-74.0058881,40.7234976,"Rent","D5  -ELEVATOR",NA,42.5908333333333,"Rent"
"2273","800 10 AVENUE , New York",-73.9897294,40.7669349,"Rent","R4  -ELEVATOR",NA,59.43,"Rent"
"2274","800 5 AVENUE , New York",-73.9716112,40.7656227,"Rent","D8  -ELEVATOR",NA,88.7,"Rent"
"2275","801 RIVERSIDE DRIVE , New York",-73.9469348,40.8352172,"Rent","R4  -ELEVATOR",NA,24.65,"Rent"
"2276","806 2 AVENUE , New York",-73.971275,40.750422,"Rent","R4  -ELEVATOR",NA,43.8,"Rent"
"2277","806 BROADWAY , New York",-73.9911176,40.7324291,"Rent","R9  -CONDOPS",NA,35.23,"Rent"
"2278","807 RIVERSIDE DRIVE , New York",-73.9464969,40.835309,"Rent","R4  -ELEVATOR",NA,16.36,"Rent"
"2279","8077 5 AVENUE , New York",-73.962986,40.778016,"Rent","R4  -ELEVATOR",NA,26.67,"Rent"
"2280","808 WEST END AVENUE , New York",-73.971318,40.7972206,"Rent","D3  -ELEVATOR",NA,35.56,"Rent"
"2281","81 BLEECKER STREET , New York",-73.996291,40.726987,"Rent","D5  -ELEVATOR",NA,40.5125,"Rent"
"2282","81 EAST 3 STREET , New York",-73.9882255,40.7250619,"Rent","D1  -ELEVATOR",NA,49.91625,"Rent"
"2283","81 FRANKLIN STREET , New York",-74.0047186,40.7177561,"Rent","D7  -ELEVATOR",NA,44.7133333333333,"Rent"
"2284","81 WHITE STREET , New York",-74.00229,40.7174854,"Rent","R4  -ELEVATOR",NA,40.12,"Rent"
"2285","812 RIVERSIDE DRIVE , New York",-73.9452357,40.8354377,"Rent","R4  -ELEVATOR",NA,23.42,"Rent"
"2286","814 WEST END AVENUE , New York",-73.9711729,40.797492,"Rent","D3  -ELEVATOR",NA,30.555,"Rent"
"2287","817 5 AVENUE , New York",-73.9710192,40.7665544,"Rent","R4  -ELEVATOR",NA,40.99,"Rent"
"2288","817 WEST END AVENUE , New York",-73.9718457,40.7978397,"Rent","R4  -ELEVATOR",NA,28.76,"Rent"
"2289","82 BEAVER STREET , New York",-74.0085742,40.7052536,"Rent","R4  -ELEVATOR",NA,48.12,"Rent"
"2290","82 FULTON STREET , New York",-74.0058712,40.7090088,"Rent","D7  -ELEVATOR",NA,50.75,"Rent"
"2291","82 MANHATTAN AVENUE , New York",-73.962259,40.79711,"Rent","D1  -ELEVATOR",NA,26.785,"Rent"
"2292","82 WEST WASHINGTON PLACE , New York",-74.0001966,40.7318857,"Rent","D3  -ELEVATOR",NA,43.712,"Rent"
"2293","823 PARK AVENUE , New York",-73.9618588,40.7730653,"Rent","R4  -ELEVATOR",NA,45.26,"Rent"
"2294","825 7 AVENUE , New York",-73.9813814,40.7630615,"Rent","R4  -ELEVATOR",NA,50.67,"Rent"
"2295","825 WEST END AVENUE , New York",-73.971662,40.7982764,"Rent","R4  -ELEVATOR",NA,42.33,"Rent"
"2296","828 7 AVENUE , New York",-73.9818986,40.7632522,"Rent","R9  -CONDOPS",NA,49.43,"Rent"
"2297","83 1 AVENUE , New York",-73.9868068,40.7259971,"Rent","R9  -CONDOPS",NA,51.34,"Rent"
"2298","830 8 AVENUE , New York",NA,NA,"Rent","D6  -ELEVATOR",NA,61.4,"Rent"
"2299","831 9 AVENUE , New York",-73.9870125,40.7664424,"Rent","D7  -ELEVATOR",NA,48.63,"Rent"
"2300","834 8 AVENUE , New York",-73.985512,40.762531,"Rent","D8  -ELEVATOR",NA,49.12,"Rent"
"2301","835 AVENUE OF THE AMERICAS , New York",-73.9902168,40.7468785,"Rent","RR  -CONRENT",NA,60.03,"Rent"
"2302","835 RIVERSIDE DRIVE , New York",-73.9464067,40.8357778,"Rent","R4  -ELEVATOR",NA,18.01,"Rent"
"2303","838 5 AVENUE , New York",-73.9700779,40.7677904,"Rent","R4  -ELEVATOR",NA,48.5,"Rent"
"2304","838 RIVERSIDE DRIVE , New York",-73.9457408,40.8361647,"Rent","D1  -ELEVATOR",NA,27.83,"Rent"
"2305","839 MADISON AVENUE , New York",-73.9662994,40.7701974,"Rent","R4  -ELEVATOR",NA,52,"Rent"
"2306","839 RIVERSIDE DRIVE , New York",-73.946882,40.836061,"Rent","D1  -ELEVATOR",NA,13.93,"Rent"
"2307","84 3 AVENUE , New York",-73.98863,40.73186,"Rent","RR  -CONRENT",NA,51.8,"Rent"
"2308","84 EAST 3 STREET , New York",-73.988305,40.724669,"Rent","D1  -ELEVATOR",NA,44.9026666666667,"Rent"
"2309","84 GROVE STREET , New York",-74.0020614,40.7333699,"Rent","D1  -ELEVATOR",NA,46.1883333333333,"Rent"
"2310","845 2 AVENUE , New York",-73.970963,40.7520065,"Rent","R4  -ELEVATOR",NA,48.01,"Rent"
"2311","845 RIVERSIDE DRIVE , New York",-73.9469577,40.8360875,"Rent","D1  -ELEVATOR",NA,15.19,"Rent"
"2312","845 WEST END AVENUE , New York",-73.9712029,40.798751,"Rent","R4  -ELEVATOR",NA,37.05,"Rent"
"2313","846 2 AVENUE , New York",-73.9704022,40.7519499,"Rent","R4  -ELEVATOR",NA,45.17,"Rent"
"2314","85 8 AVENUE , New York",-74.0024232,40.740367,"Rent","R9  -CONDOPS",NA,47.14,"Rent"
"2315","85 AVENUE A , New York",-73.9844492,40.72525,"Rent","R4  -ELEVATOR",NA,48.81,"Rent"
"2316","85 WEST BROADWAY , New York",-74.0091257,40.7152136,"Rent","R4  -ELEVATOR",NA,49.72,"Rent"
"2317","853 RIVERSIDE DRIVE , New York",NA,NA,"Rent","D1  -ELEVATOR",NA,18.75,"Rent"
"2318","855 AVENUE OF THE AMERICAS , New York",-73.989979,40.747691,"Rent","RR  -CONRENT",NA,54.36,"Rent"
"2319","86 CANAL STREET , New York",-73.9937635,40.7152474,"Rent","R4  -ELEVATOR",NA,57.28,"Rent"
"2320","863 9 AVENUE , New York",-73.986521,40.767623,"Rent","D7  -ELEVATOR",NA,56.605,"Rent"
"2321","865 1 AVENUE , New York",-73.9670902,40.7530226,"Rent","R4  -ELEVATOR",NA,40.41,"Rent"
"2322","865 WEST END AVENUE , New York",-73.9705371,40.7994084,"Rent","D3  -ELEVATOR",NA,32.56,"Rent"
"2323","87 ATTORNEY STREET , New York",-73.9846233,40.7181111,"Rent","D3  -ELEVATOR",NA,49.0633333333333,"Rent"
"2324","87 BOWERY , New York",-73.995204,40.7168803,"Rent","R4  -ELEVATOR",NA,44.42,"Rent"
"2325","87 ELIZABETH STREET , New York",-73.99621,40.718262,"Rent","R4  -ELEVATOR",NA,40.89,"Rent"
"2326","87 ST NICHOLAS PLACE , New York",-73.940842,40.830007,"Rent","D1  -ELEVATOR",NA,30.4,"Rent"
"2327","870 8 AVENUE , New York",-73.9848257,40.7635649,"Rent","D6  -ELEVATOR",NA,37.98,"Rent"
"2328","87177 8 AVENUE , New York",-73.9932029,40.7525375,"Rent","R4  -ELEVATOR",NA,47.86,"Rent"
"2329","879 8 AVENUE , New York",-73.985138,40.763905,"Rent","R4  -ELEVATOR",NA,53.22,"Rent"
"2330","88 EAST 4 STREET , New York",-73.9890284,40.7258226,"Rent","D7  -ELEVATOR",NA,37.425,"Rent"
"2331","88 JANE STREET , New York",-74.007542,40.7380233,"Rent","R4  -ELEVATOR",NA,54.26,"Rent"
"2332","88 MORNINGSIDE AVENUE , New York",-73.9553131,40.809285,"Rent","R9  -CONDOPS",NA,30.77,"Rent"
"2333","880 ST NICHOLAS AVENUE , New York",-73.941447,40.8299077,"Rent","D1  -ELEVATOR",NA,31.01,"Rent"
"2334","884 WEST END AVENUE , New York",-73.9696417,40.7997631,"Rent","D1  -ELEVATOR",NA,33.01,"Rent"
"2335","89 AVENUE A , New York",-73.9844113,40.7254763,"Rent","R9  -CONDOPS",NA,46,"Rent"
"2336","890 8 AVENUE , New York",-73.984277,40.7641772,"Rent","RR  -CONRENT",NA,56.415,"Rent"
"2337","9 BARROW STREET , New York",-74.0022409,40.7325499,"Rent","R9  -CONDOPS",NA,41.25,"Rent"
"2338","9 DUTCH STREET , New York",-74.0075726,40.7095651,"Rent","RR  -CONRENT",NA,44.2,"Rent"
"2339","9 EAST 118 STREET , New York",-73.9446387,40.8018558,"Rent","C1  -WALK-UP",NA,47.5,"Rent"
