"","X.1","X","longitude","latitude","Type1","Type2","Type3","Value","Icon","Remark","Zipcode","crime","mean","area"
"1293",1293,1293,-73.943172,40.825201,"Rent","D1  -ELEVATOR",NA,27.725,"Rent","313 EDGECOMBE AVENUE , New York",10031,601,27.9216951219512,"Inwood and Washington Heights"
"1294",1294,1294,-73.954531,40.806892,"Rent","R4  -ELEVATOR",NA,31.11,"Rent","313 WEST 119 STREET , New York",10026,625,32.749269820296,"Central Harlem"
"1295",1295,1295,-74.000156,40.744569,"Rent","D1  -ELEVATOR",NA,45.4025,"Rent","313 WEST 21 STREET , New York",10011,623,49.1637557493983,"Chelsea and Clinton"
"1296",1296,1296,-73.995889,40.750172,"Rent","D1  -ELEVATOR",NA,54.8311111111111,"Rent","313 WEST 30 STREET , New York",10001,774,49.5536451719577,"Chelsea and Clinton"
"1297",1297,1297,-73.9930248,40.7546625,"Rent","D5  -ELEVATOR",NA,44.64,"Rent","313 WEST 37 STREET , New York",10018,1272,50.9166666666667,"Chelsea and Clinton"
"1298",1298,1298,-73.9730189,40.797127,"Rent","D3  -ELEVATOR",NA,26.35,"Rent","313 WEST 98 STREET , New York",10025,420,35.2191121286121,"Upper West Side"
"1299",1299,1299,-73.9723967,40.7979951,"Rent","R4  -ELEVATOR",NA,26.99,"Rent","314 WEST 100 STREET , New York",10025,463,35.2191121286121,"Upper West Side"
"1300",1300,1300,-73.975496,40.7943668,"Rent","R4  -ELEVATOR",NA,38.55,"Rent","314 WEST 94 STREET , New York",10025,378,35.2191121286121,"Upper West Side"
"1301",1301,1301,-73.9932183,40.7469559,"Rent","R4  -ELEVATOR",NA,55.59,"Rent","315 7 AVENUE , New York",10001,809,49.5536451719577,"Chelsea and Clinton"
"1302",1302,1302,-73.9671622,40.7886895,"Rent","D3  -ELEVATOR",NA,40.4139682539683,"Rent","315 CENTRAL PARK WEST , New York",10025,200,35.2191121286121,"Upper West Side"
"1303",1303,1303,-73.9419752,40.7897154,"Rent","D7  -ELEVATOR",NA,41.84,"Rent","315 EAST 105 STREET , New York",10029,527,36.1083994996549,"East Harlem"
"1304",1304,1304,-73.9403219,40.7916782,"Rent","D1  -ELEVATOR",NA,37.874375,"Rent","315 EAST 108 STREET , New York",10029,562,36.1083994996549,"East Harlem"
"1305",1305,1305,-73.9658536,40.7571962,"Rent","D3  -ELEVATOR",NA,46.38,"Rent","315 EAST 54 STREET , New York",10022,465,47.5797090671885,"Gramercy Park and Murray Hill"
"1306",1306,1306,-73.9512858,40.7770106,"Rent","D1  -ELEVATOR",NA,44.69,"Rent","315 EAST 85 STREET , New York",10028,528,47.9785876358696,"Upper East Side"
"1307",1307,1307,-73.9564403,40.8042678,"Rent","D1  -ELEVATOR",NA,38.54,"Rent","315 WEST 115 STREET , New York",10026,498,32.749269820296,"Central Harlem"
"1308",1308,1308,-73.953851,40.808203,"Rent","C1  -WALK-UP",NA,24.14,"Rent","315 WEST 121 STREET , New York",10027,627,32.1442658137882,"Central Harlem"
"1309",1309,1309,-73.9946208,40.7520318,"Rent","D6  -ELEVATOR",NA,52.18,"Rent","315 WEST 33 STREET , New York",10001,1055,49.5536451719577,"Chelsea and Clinton"
"1310",1310,1310,-73.9933561,40.7540389,"Rent","R4  -ELEVATOR",NA,44.04,"Rent","315 WEST 36 STREET , New York",10018,1183,50.9166666666667,"Chelsea and Clinton"
"1311",1311,1311,-73.9837605,40.7673801,"Rent","D6  -ELEVATOR",NA,52.22,"Rent","315 WEST 57 STREET , New York",10019,651,50.6850948275862,"Chelsea and Clinton"
"1312",1312,1312,-73.956559,40.804622,"Rent","R4  -ELEVATOR",NA,20.77,"Rent","316 WEST 116 STREET , New York",10026,467,32.749269820296,"Central Harlem"
"1313",1313,1313,-73.9389672,40.7935484,"Rent","R4  -ELEVATOR",NA,39.98,"Rent","317 EAST 111 STREET , New York",10029,602,36.1083994996549,"East Harlem"
"1314",1314,1314,-73.9682775,40.753212,"Rent","R4  -ELEVATOR",NA,41.97,"Rent","317 EAST 48 STREET , New York",10017,406,46.7487965811966,"Gramercy Park and Murray Hill"
"1315",1315,1315,-73.96756,40.754773,"Rent","R9  -CONDOPS",NA,47.69,"Rent","317 EAST 50 STREET , New York",10022,430,47.5797090671885,"Gramercy Park and Murray Hill"
"1316",1316,1316,-73.9512054,40.7769895,"Rent","D9  -ELEVATOR",NA,51.12,"Rent","317 EAST 85 STREET , New York",10028,539,47.9785876358696,"Upper East Side"
"1317",1317,1317,-73.9771948,40.7913685,"Rent","R4  -ELEVATOR",NA,48.43,"Rent","317 WEST 89 STREET , New York",10024,307,43.5819368711326,"Upper West Side"
"1318",1318,1318,-73.9747613,40.7952266,"Rent","R4  -ELEVATOR",NA,35.7,"Rent","317 WEST 95 STREET , New York",10025,376,35.2191121286121,"Upper West Side"
"1319",1319,1319,-73.9320555,40.8027628,"Rent","C4  -WALK-UP",NA,32.15,"Rent","318 EAST 126 STREET , New York",10035,401,30.6497682379349,"East Harlem"
"1320",1320,1320,-73.9491693,40.7792649,"Rent","D9  -ELEVATOR",NA,17.57,"Rent","318 EAST 89 STREET , New York",10128,537,45.9451660787772,"Upper East Side"
"1321",1321,1321,-73.9726033,40.7981209,"Rent","R4  -ELEVATOR",NA,27.23,"Rent","318 WEST 100 STREET , New York",10025,421,35.2191121286121,"Upper West Side"
"1322",1322,1322,-73.9864631,40.7638243,"Rent","R4  -ELEVATOR",NA,55.13,"Rent","318 WEST 52 STREET , New York",10019,945,50.6850948275862,"Chelsea and Clinton"
"1323",1323,1323,-73.984615,40.766325,"Rent","D3  -ELEVATOR",NA,47.7066666666667,"Rent","318 WEST 56 STREET , New York",10019,750,50.6850948275862,"Chelsea and Clinton"
"1324",1324,1324,-73.9417915,40.7897278,"Rent","R4  -ELEVATOR",NA,38.71,"Rent","319 EAST 105 STREET , New York",10029,507,36.1083994996549,"East Harlem"
"1325",1325,1325,-73.9661291,40.7565793,"Rent","D6  -ELEVATOR",NA,47.77,"Rent","319 EAST 53 STREET , New York",10022,452,47.5797090671885,"Gramercy Park and Murray Hill"
"1326",1326,1326,-73.9477614,40.7813982,"Rent","D1  -ELEVATOR",NA,44.2283333333333,"Rent","319 EAST 92 STREET , New York",10128,420,45.9451660787772,"Upper East Side"
"1327",1327,1327,-74.0039038,40.7396407,"Rent","D1  -ELEVATOR",NA,38.4166666666667,"Rent","319 WEST 13 STREET , New York",10014,744,47.3433044848964,"Greenwich Village and Soho"
"1328",1328,1328,-73.963264,40.774064,"Rent","R4  -ELEVATOR",NA,53.76,"Rent","32 EAST 76 STREET , New York",10021,123,48.7826667634533,"Upper East Side"
"1329",1329,1329,-73.9403678,40.8112333,"Rent","R2  -WALK-UP",NA,23.71,"Rent","32 WEST 132 STREET , New York",10037,655,30.4980555555556,"Central Harlem"
"1330",1330,1330,-73.971134,40.7857247,"Rent","D3  -ELEVATOR",NA,39.665,"Rent","32 WEST 86 STREET , New York",10024,267,43.5819368711326,"Upper West Side"
"1331",1331,1331,-73.9319637,40.8027497,"Rent","C4  -WALK-UP",NA,29.97,"Rent","320 EAST 126 STREET , New York",10035,395,30.6497682379349,"East Harlem"
"1332",1332,1332,-73.979949,40.7371709,"Rent","D6  -ELEVATOR",NA,57.93,"Rent","320 EAST 23 STREET , New York",10010,529,50.4268402777778,"Gramercy Park and Murray Hill"
"1333",1333,1333,-73.9668179,40.7555195,"Rent","D6  -ELEVATOR",NA,48.12,"Rent","320 EAST 52 STREET , New York",10022,477,47.5797090671885,"Gramercy Park and Murray Hill"
"1334",1334,1334,-73.9658766,40.7567942,"Rent","R4  -ELEVATOR",NA,43.58,"Rent","320 EAST 54 STREET , New York",10022,450,47.5797090671885,"Gramercy Park and Murray Hill"
"1335",1335,1335,-73.9509644,40.7772734,"Rent","R9  -CONDOPS",NA,45,"Rent","320 EAST 86 STREET , New York",10028,547,47.9785876358696,"Upper East Side"
"1336",1336,1336,-73.9576113,40.8035282,"Rent","D2  -ELEVATOR",NA,54.72,"Rent","320 MANHATTAN AVENUE , New York",10026,469,32.749269820296,"Central Harlem"
"1337",1337,1337,-73.9930382,40.7550882,"Rent","D8  -ELEVATOR",NA,59.89,"Rent","320 WEST 38 STREET , New York",10018,1294,50.9166666666667,"Chelsea and Clinton"
"1338",1338,1338,-73.985006,40.76567,"Rent","C4  -WALK-UP",NA,54.79,"Rent","320 WEST 55 STREET , New York",10019,812,50.6850948275862,"Chelsea and Clinton"
"1339",1339,1339,-73.9537756,40.7731347,"Rent","D9  -ELEVATOR",NA,49.2966666666667,"Rent","321 EAST 79 STREET , New York",10075,255,47.3576524390244,"Upper East Side"
"1340",1340,1340,-73.9509758,40.7769954,"Rent","C1  -WALK-UP",NA,45,"Rent","321 EAST 85 STREET , New York",10028,539,47.9785876358696,"Upper East Side"
"1341",1341,1341,-73.9480369,40.7807432,"Rent","D3  -ELEVATOR",NA,44.91,"Rent","321 EAST 91 STREET , New York",10128,456,45.9451660787772,"Upper East Side"
"1342",1342,1342,-73.9592644,40.8012184,"Rent","R4  -ELEVATOR",NA,48.54,"Rent","321 WEST 110 STREET , New York",10026,411,32.749269820296,"Central Harlem"
"1343",1343,1343,-74.0039841,40.739739,"Rent","R4  -ELEVATOR",NA,44.38,"Rent","321 WEST 13 STREET , New York",10014,745,47.3433044848964,"Greenwich Village and Soho"
"1344",1344,1344,-73.9967534,40.7496961,"Rent","D3  -ELEVATOR",NA,47.4525,"Rent","321 WEST 29 STREET , New York",10001,678,49.5536451719577,"Chelsea and Clinton"
"1345",1345,1345,-73.98562,40.7656183,"Rent","D3  -ELEVATOR",NA,44.76,"Rent","321 WEST 54 STREET , New York",10019,839,50.6850948275862,"Chelsea and Clinton"
"1346",1346,1346,-73.9755548,40.794686,"Rent","D1  -ELEVATOR",NA,39.23,"Rent","321 WEST 94 STREET , New York",10025,370,35.2191121286121,"Upper West Side"
"1347",1347,1347,-73.9400579,40.7919395,"Rent","C1  -WALK-UP",NA,40.16,"Rent","322 EAST 109 STREET , New York",10029,622,36.1083994996549,"East Harlem"
"1348",1348,1348,-73.9486798,40.779716,"Rent","C1  -WALK-UP",NA,49.92,"Rent","322 EAST 90 STREET , New York",10128,493,45.9451660787772,"Upper East Side"
"1349",1349,1349,-73.9994884,40.7454521,"Rent","R4  -ELEVATOR",NA,52.37,"Rent","322 WEST 23 STREET , New York",10011,545,49.1637557493983,"Chelsea and Clinton"
"1350",1350,1350,-73.9841263,40.7667994,"Rent","R4  -ELEVATOR",NA,48.02,"Rent","322 WEST 57 STREET , New York",10019,713,50.6850948275862,"Chelsea and Clinton"
"1351",1351,1351,-73.9489094,40.7794016,"Rent","R2  -WALK-UP",NA,46.8,"Rent","323 EAST 89 STREET , New York",10128,512,45.9451660787772,"Upper East Side"
"1352",1352,1352,-74.0037775,40.73776,"Rent","C4  -WALK-UP",NA,51.97,"Rent","323 WEST 4 STREET , New York",10014,802,47.3433044848964,"Greenwich Village and Soho"
"1353",1353,1353,-73.9399545,40.7919344,"Rent","C1  -WALK-UP",NA,39.16,"Rent","324 EAST 109 STREET , New York",10029,590,36.1083994996549,"East Harlem"
"1354",1354,1354,-73.9386687,40.7938337,"Rent","R4  -ELEVATOR",NA,40.76,"Rent","324 EAST 112 STREET , New York",10029,607,36.1083994996549,"East Harlem"
"1355",1355,1355,-74.0018723,40.7090099,"Rent","R4  -ELEVATOR",NA,42.51,"Rent","324 PEARL STREET , New York",10038,273,48.2096049382716,"Lower Manhattan"
"1356",1356,1356,-73.9968432,40.7499283,"Rent","D5  -ELEVATOR",NA,55.58,"Rent","324 WEST 30 STREET , New York",10001,666,49.5536451719577,"Chelsea and Clinton"
"1357",1357,1357,-73.9799956,40.787755,"Rent","D3  -ELEVATOR",NA,54.17,"Rent","324 WEST 84 STREET , New York",10024,241,43.5819368711326,"Upper West Side"
"1358",1358,1358,-73.9822123,40.7396129,"Rent","C7  -WALK-UP",NA,46.19,"Rent","325 3 AVENUE , New York",10010,644,50.4268402777778,"Gramercy Park and Murray Hill"
"1359",1359,1359,-73.9715817,40.7989301,"Rent","RR  -CONRENT",NA,38.46,"Rent","325 EAST 101 STREET , New York",10025,421,35.2191121286121,"Upper West Side"
"1360",1360,1360,-73.9693653,40.7515585,"Rent","R4  -ELEVATOR",NA,49.01,"Rent","325 EAST 45 STREET , New York",10017,343,46.7487965811966,"Gramercy Park and Murray Hill"
"1361",1361,1361,-73.9793069,40.7252538,"Rent","D1  -ELEVATOR",NA,49.09,"Rent","325 EAST 8 STREET , New York",10009,519,46.233633015873,"Lower East Side"
"1362",1362,1362,-73.9773326,40.7492172,"Rent","R4  -ELEVATOR",NA,49.81,"Rent","325 LEXINGTON AVENUE , New York",10016,579,50.4251235766046,"Gramercy Park and Murray Hill"
"1364",1364,1364,-73.9398627,40.7919213,"Rent","C4  -WALK-UP",NA,41.63,"Rent","326 EAST 109 STREET , New York",10029,489,36.1083994996549,"East Harlem"
"1365",1365,1365,-74.007403,40.735422,"Rent","D1  -ELEVATOR",NA,48.4242857142857,"Rent","326 WEST 11 STREET , New York",10014,419,47.3433044848964,"Greenwich Village and Soho"
"1366",1366,1366,-73.9665424,40.7897392,"Rent","R4  -ELEVATOR",NA,48.68,"Rent","327 CENTRAL PARK WEST , New York",10025,212,35.2191121286121,"Upper West Side"
"1367",1367,1367,-73.9745777,40.744503,"Rent","D3  -ELEVATOR",NA,47.04,"Rent","327 EAST 34 STREET , New York",10016,350,50.4251235766046,"Gramercy Park and Murray Hill"
"1368",1368,1368,-73.948232,40.77999,"Rent","D9  -ELEVATOR",NA,41.88,"Rent","327 EAST 90 STREET , New York",10128,465,45.9451660787772,"Upper East Side"
"1369",1369,1369,-73.9521009,40.8118433,"Rent","D7  -ELEVATOR",NA,31.28,"Rent","327 ST NICHOLAS AVENUE , New York",10027,629,32.1442658137882,"Central Harlem"
"1370",1370,1370,-73.9965468,40.7504195,"Rent","D1  -ELEVATOR",NA,35.23,"Rent","327 WEST 30 STREET , New York",10001,708,49.5536451719577,"Chelsea and Clinton"
"1371",1371,1371,-73.9353299,40.7982439,"Rent","R4  -ELEVATOR",NA,25.8,"Rent","328 EAST 119 STREET , New York",10035,614,30.6497682379349,"East Harlem"
"1372",1372,1372,-73.970697,40.749815,"Rent","D3  -ELEVATOR",NA,46.1422222222222,"Rent","328 EAST 43 STREET , New York",10017,335,46.7487965811966,"Gramercy Park and Murray Hill"
"1373",1373,1373,-73.9862398,40.7646065,"Rent","D5  -ELEVATOR",NA,50.674,"Rent","328 WEST 53 STREET , New York",10019,904,50.6850948275862,"Chelsea and Clinton"
"1374",1374,1374,-73.979592,40.788468,"Rent","D2  -ELEVATOR",NA,44.76,"Rent","328 WEST 85 STREET , New York",10024,225,43.5819368711326,"Upper West Side"
"1375",1375,1375,-74.0038234,40.7405848,"Rent","D1  -ELEVATOR",NA,48.0333333333333,"Rent","329 WEST 14 STREET , New York",10014,766,47.3433044848964,"Greenwich Village and Soho"
"1376",1376,1376,-74.0076789,40.7368449,"Rent","R4  -ELEVATOR",NA,37.67,"Rent","33 BETHUNE STREET , New York",10014,413,47.3433044848964,"Greenwich Village and Soho"
"1377",1377,1377,-73.9658606,40.770474,"Rent","R9  -CONDOPS",NA,49.16,"Rent","33 EAST 70 STREET , New York",10021,117,48.7826667634533,"Upper East Side"
"1378",1378,1378,-74.008441,40.713996,"Rent","D6  -ELEVATOR",NA,45.09,"Rent","33 WARREN STREET , New York",10007,418,46.8389393939394,"Lower Manhattan"
"1379",1379,1379,-73.9761618,40.763272,"Rent","R4  -ELEVATOR",NA,43.69,"Rent","33 WEST 56 STREET , New York",10019,595,50.6850948275862,"Chelsea and Clinton"
"1380",1380,1380,-73.9812812,40.7712337,"Rent","D1  -ELEVATOR",NA,51.2,"Rent","33 WEST 63 STREET , New York",10023,341,48.0819509939898,"Upper West Side"
"1381",1381,1381,-73.9901478,40.7733326,"Rent","RR  -CONRENT",NA,31.2,"Rent","33 WEST END AVENUE , New York",10023,206,48.0819509939898,"Upper West Side"
"1382",1382,1382,-73.9397708,40.7918311,"Rent","R4  -ELEVATOR",NA,39.8,"Rent","330 EAST 109 STREET , New York",10029,463,36.1083994996549,"East Harlem"
"1383",1383,1383,-73.9725283,40.7462466,"Rent","R4  -ELEVATOR",NA,44.93,"Rent","330 EAST 38 STREET , New York",10016,265,50.4251235766046,"Gramercy Park and Murray Hill"
"1384",1384,1384,-73.9692154,40.7517769,"Rent","D6  -ELEVATOR",NA,41.68,"Rent","330 EAST 46 STREET , New York",10016,347,50.4251235766046,"Gramercy Park and Murray Hill"
"1385",1385,1385,-73.967828,40.753579,"Rent","R4  -ELEVATOR",NA,41.11,"Rent","330 EAST 49 STREET , New York",10017,393,46.7487965811966,"Gramercy Park and Murray Hill"
"1386",1386,1386,-73.9642924,40.7586722,"Rent","R4  -ELEVATOR",NA,50.22,"Rent","330 EAST 57 STREET , New York",10022,522,47.5797090671885,"Gramercy Park and Murray Hill"
"1387",1387,1387,-73.9634888,40.7592333,"Rent","D1  -ELEVATOR",NA,41.11,"Rent","330 EAST 58 STREET , New York",10022,462,47.5797090671885,"Gramercy Park and Murray Hill"
"1388",1388,1388,-73.9612848,40.7623156,"Rent","D1  -ELEVATOR",NA,51.39,"Rent","330 EAST 63 STREET , New York",10065,258,48.2884521323149,"Upper East Side"
"1389",1389,1389,-73.9605271,40.7636935,"Rent","R9  -CONDOPS",NA,43.85,"Rent","330 EAST 65 STREET , New York",10065,47,48.2884521323149,"Upper East Side"
"1390",1390,1390,-73.9549709,40.7713914,"Rent","D9  -ELEVATOR",NA,44.81,"Rent","330 EAST 77 STREET , New York",10075,257,47.3576524390244,"Upper East Side"
"1391",1391,1391,-74.0097225,40.7257641,"Rent","R4  -ELEVATOR",NA,49.28,"Rent","330 SPRING STREET , New York",10013,181,43.9129747732426,"Greenwich Village and Soho"
"1392",1392,1392,-73.9434689,40.823225,"Rent","R9  -CONDOPS",NA,23.89,"Rent","330 WEST 145 STREET , New York",10039,595,29.8734090909091,"Central Harlem"
"1393",1393,1393,-73.9898439,40.7595804,"Rent","D6  -ELEVATOR",NA,42.07,"Rent","330 WEST 45 STREET , New York",10036,1554,50.2338965367965,"Chelsea and Clinton"
"1394",1394,1394,-73.9849772,40.7665303,"Rent","D3  -ELEVATOR",NA,49.8916666666667,"Rent","330 WEST 56 STREET , New York",10019,754,50.6850948275862,"Chelsea and Clinton"
"1395",1395,1395,-73.9397766,40.7914472,"Rent","D1  -ELEVATOR",NA,36.711,"Rent","331 EAST 108 STREET , New York",10029,420,36.1083994996549,"East Harlem"
"1396",1396,1396,-73.9490931,40.7787334,"Rent","C1  -WALK-UP",NA,40.69,"Rent","331 EAST 88 STREET , New York",10128,498,45.9451660787772,"Upper East Side"
"1397",1397,1397,-73.9817862,40.7340613,"Rent","C4  -WALK-UP",NA,51.48,"Rent","332 EAST 18 STREET , New York",10003,532,47.6307854516211,"Lower East Side"
"1398",1398,1398,-73.9769173,40.7407495,"Rent","D3  -ELEVATOR",NA,49.545,"Rent","332 EAST 28 STREET , New York",10016,431,50.4251235766046,"Gramercy Park and Murray Hill"
"1399",1399,1399,-73.9426221,40.7875832,"Rent","R9  -CONDOPS",NA,36.71,"Rent","333 EAST 102 STREET , New York",10029,416,36.1083994996549,"East Harlem"
"1400",1400,1400,-73.9393346,40.7920582,"Rent","R4  -ELEVATOR",NA,39.23,"Rent","333 EAST 109 STREET , New York",10029,445,36.1083994996549,"East Harlem"
"1401",1401,1401,-73.9762938,40.7418406,"Rent","R4  -ELEVATOR",NA,36.08,"Rent","333 EAST 30 STREET , New York",10016,429,50.4251235766046,"Gramercy Park and Murray Hill"
"1402",1402,1402,-73.974852,40.743725,"Rent","D3  -ELEVATOR",NA,49.215,"Rent","333 EAST 33 STREET , New York",10016,389,50.4251235766046,"Gramercy Park and Murray Hill"
"1403",1403,1403,-73.9740497,40.7442929,"Rent","R4  -ELEVATOR",NA,45.36,"Rent","333 EAST 34 STREET , New York",10016,322,50.4251235766046,"Gramercy Park and Murray Hill"
"1404",1404,1404,-73.9652567,40.7570727,"Rent","D3  -ELEVATOR",NA,43.0325,"Rent","333 EAST 54 STREET , New York",10022,427,47.5797090671885,"Gramercy Park and Murray Hill"
"1405",1405,1405,-73.9552464,40.770196,"Rent","R9  -CONDOPS",NA,47.01,"Rent","333 EAST 75 STREET , New York",10021,239,48.7826667634533,"Upper East Side"
"1406",1406,1406,-73.9457408,40.7830007,"Rent","D1  -ELEVATOR",NA,44.58,"Rent","333 EAST 95 STREET , New York",10128,371,45.9451660787772,"Upper East Side"
"1407",1407,1407,-73.9845643,40.7676788,"Rent","R9  -CONDOPS",NA,46.73,"Rent","333 WEST 57 STREET , New York",10019,650,50.6850948275862,"Chelsea and Clinton"
"1408",1408,1408,-73.9530605,40.7738623,"Rent","D3  -ELEVATOR",NA,62.04,"Rent","334 EAST 81 STREET , New York",10028,316,47.9785876358696,"Upper East Side"
"1409",1409,1409,-73.983744,40.731188,"Rent","C4  -WALK-UP",NA,49.72,"Rent","335 EAST 13 STREET , New York",10003,646,47.6307854516211,"Lower East Side"
"1410",1410,1410,-73.977376,40.739866,"Rent","RR  -CONRENT",NA,45.65,"Rent","335 EAST 27 STREET , New York",10016,424,50.4251235766046,"Gramercy Park and Murray Hill"
"1411",1411,1411,-73.9666342,40.7550688,"Rent","R4  -ELEVATOR",NA,43,"Rent","335 EAST 51 STREET , New York",10022,364,47.5797090671885,"Gramercy Park and Murray Hill"
"1412",1412,1412,-74.0041662,40.7406246,"Rent","D1  -ELEVATOR",NA,53.74,"Rent","335 WEST 14 STREET , New York",10014,787,47.3433044848964,"Greenwich Village and Soho"
"1413",1413,1413,-73.987798,40.763257,"Rent","D5  -ELEVATOR",NA,43,"Rent","335 WEST 50 STREET , New York",10019,960,50.6850948275862,"Chelsea and Clinton"
"1414",1414,1414,-73.9481517,40.7795059,"Rent","C1  -WALK-UP",NA,46.8,"Rent","336 EAST 90 STREET , New York",10128,451,45.9451660787772,"Upper East Side"
"1415",1415,1415,-73.975496,40.7950996,"Rent","D1  -ELEVATOR",NA,38.1433333333333,"Rent","336 WEST 95 STREET , New York",10025,360,35.2191121286121,"Upper West Side"
"1416",1416,1416,-73.9747269,40.743646,"Rent","D1  -ELEVATOR",NA,47.2225,"Rent","337 EAST 33 STREET , New York",10016,385,50.4251235766046,"Gramercy Park and Murray Hill"
"1417",1417,1417,-73.9466822,40.8192445,"Rent","D1  -ELEVATOR",NA,31.9366666666667,"Rent","337 WEST 138 STREET , New York",10030,417,28.0306259259259,"Central Harlem"
"1418",1418,1418,-73.9967549,40.750534,"Rent","D1  -ELEVATOR",NA,51.9625,"Rent","337 WEST 30 STREET , New York",10001,714,49.5536451719577,"Chelsea and Clinton"
"1419",1419,1419,-73.9909228,40.7588266,"Rent","D3  -ELEVATOR",NA,42.55,"Rent","337 WEST 43 STREET , New York",10036,1450,50.2338965367965,"Chelsea and Clinton"
"1420",1420,1420,-73.9634659,40.7588634,"Rent","D1  -ELEVATOR",NA,51.4475,"Rent","339 EAST 57 STREET , New York",10022,473,47.5797090671885,"Gramercy Park and Murray Hill"
