"","longitude","latitude","Type1","Type2","Type3","Value","Icon","Remark","Zipcode"
"2115",-73.975815082,40.723996754,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL TRESPASS, CRIMINAL TRESPASS, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, OFFENSES AGAINST PUBLIC ADMINI, OFFENSES AGAINST PUBLIC ADMINI, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY",22,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X6<br/>CRIMINAL MISCHIEF & RELATED OF: X3<br/>CRIMINAL TRESPASS: X2<br/>OFF. AGNST PUB ORD SENSBLTY &: X3<br/>OFFENSES AGAINST PUBLIC ADMINI: X2<br/>PETIT LARCENY: X6<br/>",10002
"21700",-73.975804994,40.751787376,"Crime","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, VEHICLE AND TRAFFIC LAWS, PETIT LARCENY",6,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>PETIT LARCENY: X1<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10019
"4383",-73.97579,40.79054,"Crime","MISDEMEANOR","PETIT LARCENY, PETIT LARCENY",2,"MISDEMEANOR","PETIT LARCENY: X2<br/>",10019
"34968",-73.97576,40.79176,"Crime","MISDEMEANOR","PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, OFFENSES AGAINST PUBLIC ADMINI, OFFENSES AGAINST PUBLIC ADMINI, OFFENSES AGAINST PUBLIC ADMINI, OFFENSES AGAINST PUBLIC ADMINI, OFFENSES AGAINST PUBLIC ADMINI, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, PETIT LARCENY",11,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>OFFENSES AGAINST PUBLIC ADMINI: X5<br/>PETIT LARCENY: X3<br/>",10012
"11633",-73.975748319,40.7190946,"Crime","MISDEMEANOR","PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES",10,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X4<br/>CRIMINAL MISCHIEF & RELATED OF: X2<br/>PETIT LARCENY: X4<br/>",10012
"35983",-73.975736907,40.75044518,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, PETIT LARCENY, PETIT LARCENY",4,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>PETIT LARCENY: X2<br/>",10012
"38736",-73.97571,40.78798,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF",1,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X1<br/>",10012
"96722",-73.975691761,40.735692134,"Crime","MISDEMEANOR","INTOXICATED & IMPAIRED DRIVING, OFF. AGNST PUB ORD SENSBLTY &, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, OTHER OFFENSES RELATED TO THEF, PETIT LARCENY, PETIT LARCENY",9,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>INTOXICATED & IMPAIRED DRIVING: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X3<br/>OTHER OFFENSES RELATED TO THEF: X1<br/>PETIT LARCENY: X2<br/>",10003
"9174",-73.97567,40.75503,"Crime","MISDEMEANOR","DANGEROUS DRUGS, OFF. AGNST PUB ORD SENSBLTY &",2,"MISDEMEANOR","DANGEROUS DRUGS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>",10001
"15176",-73.97564,40.74512,"Crime","MISDEMEANOR","OFFENSES AGAINST PUBLIC ADMINI, OFFENSES INVOLVING FRAUD, PETIT LARCENY",3,"MISDEMEANOR","OFFENSES AGAINST PUBLIC ADMINI: X1<br/>OFFENSES INVOLVING FRAUD: X1<br/>PETIT LARCENY: X1<br/>",10001
"24541",-73.975614653,40.749193549,"Crime","MISDEMEANOR","CRIMINAL TRESPASS, PETIT LARCENY, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY",5,"MISDEMEANOR","CRIMINAL TRESPASS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>PETIT LARCENY: X3<br/>",10001
"24883",-73.975603207,40.760737949,"Crime","MISDEMEANOR","PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, DANGEROUS DRUGS, DANGEROUS DRUGS, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, OFF. AGNST PUB ORD SENSBLTY &",17,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>DANGEROUS DRUGS: X2<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>PETIT LARCENY: X13<br/>",10001
"28885",-73.97559,40.75787,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, FRAUDS, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL TRESPASS, INTOXICATED & IMPAIRED DRIVING, VEHICLE AND TRAFFIC LAWS, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, VEHICLE AND TRAFFIC LAWS",15,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>CRIMINAL TRESPASS: X1<br/>FRAUDS: X1<br/>INTOXICATED & IMPAIRED DRIVING: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X2<br/>PETIT LARCENY: X5<br/>VEHICLE AND TRAFFIC LAWS: X2<br/>",10001
"95947",-73.97557,40.74097,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF",2,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>",10002
"68484",-73.975559441,40.752124928,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, VEHICLE AND TRAFFIC LAWS, OFF. AGNST PUB ORD SENSBLTY &",4,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>PETIT LARCENY: X1<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10002
"12156",-73.975514136,40.787010569,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, VEHICLE AND TRAFFIC LAWS, VEHICLE AND TRAFFIC LAWS, ASSAULT 3 & RELATED OFFENSES",4,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>VEHICLE AND TRAFFIC LAWS: X2<br/>",10018
"3335",-73.97549,40.77941,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, VEHICLE AND TRAFFIC LAWS, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, FRAUDS, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, UNAUTHORIZED USE OF A VEHICLE, VEHICLE AND TRAFFIC LAWS, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, DANGEROUS DRUGS, DANGEROUS DRUGS, FRAUDS, FRAUDS, FRAUDS, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, POSSESSION OF STOLEN PROPERTY, POSSESSION OF STOLEN PROPERTY, OFF. AGNST PUB ORD SENSBLTY &",37,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X7<br/>DANGEROUS DRUGS: X2<br/>FRAUDS: X4<br/>OFF. AGNST PUB ORD SENSBLTY &: X5<br/>PETIT LARCENY: X14<br/>POSSESSION OF STOLEN PROPERTY: X2<br/>UNAUTHORIZED USE OF A VEHICLE: X1<br/>VEHICLE AND TRAFFIC LAWS: X2<br/>",10018
"5478",-73.97547,40.75495,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, VEHICLE AND TRAFFIC LAWS, PETIT LARCENY",4,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X1<br/>PETIT LARCENY: X2<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10018
"36108",-73.97541,40.76447,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, PETIT LARCENY, PETIT LARCENY, CRIMINAL TRESPASS, PETIT LARCENY",5,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>CRIMINAL TRESPASS: X1<br/>PETIT LARCENY: X3<br/>",10018
"26354",-73.975395878,40.745452409,"Crime","MISDEMEANOR","DANGEROUS DRUGS, PETIT LARCENY",2,"MISDEMEANOR","DANGEROUS DRUGS: X1<br/>PETIT LARCENY: X1<br/>",10018
"87965",-73.975383558,40.749492677,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, DANGEROUS DRUGS, DANGEROUS WEAPONS, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES",19,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X8<br/>CRIMINAL MISCHIEF & RELATED OF: X2<br/>DANGEROUS DRUGS: X1<br/>DANGEROUS WEAPONS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>PETIT LARCENY: X6<br/>",10018
"89625",-73.975362299,40.758182541,"Crime","MISDEMEANOR","CRIMINAL TRESPASS, OFF. AGNST PUB ORD SENSBLTY &, ASSAULT 3 & RELATED OFFENSES, OTHER OFFENSES RELATED TO THEF, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY",34,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>CRIMINAL TRESPASS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>OTHER OFFENSES RELATED TO THEF: X1<br/>PETIT LARCENY: X30<br/>",10018
"47095",-73.97535,40.75531,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF",27,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>CRIMINAL MISCHIEF & RELATED OF: X4<br/>PETIT LARCENY: X22<br/>",10018
"101565",-73.97533194,40.752437781,"Crime","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &, ASSAULT 3 & RELATED OFFENSES, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY",6,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X2<br/>PETIT LARCENY: X3<br/>",10003
"20363",-73.97531,40.71882,"Crime","MISDEMEANOR","PETIT LARCENY, POSSESSION OF STOLEN PROPERTY, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF",4,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X1<br/>PETIT LARCENY: X2<br/>POSSESSION OF STOLEN PROPERTY: X1<br/>",10011
"37010",-73.97528,40.72182,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL TRESPASS, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, OFFENSES AGAINST PUBLIC ADMINI",10,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>CRIMINAL MISCHIEF & RELATED OF: X6<br/>CRIMINAL TRESPASS: X1<br/>OFFENSES AGAINST PUBLIC ADMINI: X1<br/>",10011
"1195",-73.975264837,40.787353607,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY",5,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X2<br/>PETIT LARCENY: X3<br/>",10011
"24305",-73.97525,40.75111,"Crime","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, DANGEROUS WEAPONS, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES",17,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>DANGEROUS WEAPONS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>PETIT LARCENY: X14<br/>",10011
"10793",-73.975239526,40.729173244,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, PETIT LARCENY, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY",10,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>CRIMINAL MISCHIEF & RELATED OF: X2<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>PETIT LARCENY: X6<br/>",10011
"11308",-73.975221936,40.718260081,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY",8,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X4<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>PETIT LARCENY: X3<br/>",10011
"43062",-73.9752,40.7944,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, FRAUDS, PETIT LARCENY",5,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>FRAUDS: X1<br/>PETIT LARCENY: X1<br/>",10012
"100565",-73.975181299,40.788643614,"Crime","MISDEMEANOR","PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, FRAUDS, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES",7,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>FRAUDS: X1<br/>PETIT LARCENY: X4<br/>",10012
"40256",-73.97517,40.72489,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, OTHER OFFENSES RELATED TO THEF, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, DANGEROUS DRUGS",6,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>DANGEROUS DRUGS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>OTHER OFFENSES RELATED TO THEF: X1<br/>PETIT LARCENY: X1<br/>",10011
"41842",-73.975159678,40.749800041,"Crime","MISDEMEANOR","DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS",3,"MISDEMEANOR","DANGEROUS DRUGS: X3<br/>",10011
"70649",-73.975144537,40.761360909,"Crime","MISDEMEANOR","PETIT LARCENY, DANGEROUS DRUGS, VEHICLE AND TRAFFIC LAWS, OFF. AGNST PUB ORD SENSBLTY &, VEHICLE AND TRAFFIC LAWS",5,"MISDEMEANOR","DANGEROUS DRUGS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>PETIT LARCENY: X1<br/>VEHICLE AND TRAFFIC LAWS: X2<br/>",10011
"88392",-73.97512,40.73653,"Crime","MISDEMEANOR","VEHICLE AND TRAFFIC LAWS",1,"MISDEMEANOR","VEHICLE AND TRAFFIC LAWS: X1<br/>",10011
"93138",-73.975104438,40.752750633,"Crime","MISDEMEANOR","PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES",2,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>PETIT LARCENY: X1<br/>",10011
"54535",-73.97508,40.79271,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF",1,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X1<br/>",10012
"8626",-73.97503,40.76009,"Crime","MISDEMEANOR","PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, OFFENSES AGAINST PUBLIC ADMINI, PETIT LARCENY, PETIT LARCENY, UNAUTHORIZED USE OF A VEHICLE, UNAUTHORIZED USE OF A VEHICLE, UNAUTHORIZED USE OF A VEHICLE, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, FRAUDS, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, UNAUTHORIZED USE OF A VEHICLE, UNAUTHORIZED USE OF A VEHICLE, UNAUTHORIZED USE OF A VEHICLE, UNAUTHORIZED USE OF A VEHICLE, UNAUTHORIZED USE OF A VEHICLE, PETIT LARCENY",31,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X6<br/>CRIMINAL MISCHIEF & RELATED OF: X3<br/>FRAUDS: X1<br/>OFFENSES AGAINST PUBLIC ADMINI: X1<br/>PETIT LARCENY: X12<br/>UNAUTHORIZED USE OF A VEHICLE: X8<br/>",10012
"31198",-73.975013145,40.755577703,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, DANGEROUS DRUGS, OFF. AGNST PUB ORD SENSBLTY &",6,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X1<br/>DANGEROUS DRUGS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X3<br/>PETIT LARCENY: X1<br/>",10036
"68876",-73.975,40.71974,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, CRIMINAL TRESPASS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, OFF. AGNST PUB ORD SENSBLTY &, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY",12,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>CRIMINAL MISCHIEF & RELATED OF: X3<br/>CRIMINAL TRESPASS: X1<br/>DANGEROUS DRUGS: X3<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>PETIT LARCENY: X2<br/>",10019
"19850",-73.974984937,40.782638094,"Crime","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &",1,"MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &: X1<br/>",10019
"26332",-73.974961865,40.795982977,"Crime","MISDEMEANOR","PETIT LARCENY, PETIT LARCENY",2,"MISDEMEANOR","PETIT LARCENY: X2<br/>",10019
"52798",-73.97494,40.74609,"Crime","MISDEMEANOR","DANGEROUS DRUGS, INTOXICATED & IMPAIRED DRIVING, OFF. AGNST PUB ORD SENSBLTY &, INTOXICATED & IMPAIRED DRIVING, VEHICLE AND TRAFFIC LAWS, DANGEROUS DRUGS",6,"MISDEMEANOR","DANGEROUS DRUGS: X2<br/>INTOXICATED & IMPAIRED DRIVING: X2<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10001
"66184",-73.97492,40.76168,"Crime","MISDEMEANOR","PETIT LARCENY, OFFENSES AGAINST THE PERSON, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL TRESPASS, CRIMINAL TRESPASS, CRIMINAL TRESPASS, CRIMINAL TRESPASS, CRIMINAL TRESPASS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, OFFENSES AGAINST PUBLIC ADMINI, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL TRESPASS, CRIMINAL TRESPASS, CRIMINAL TRESPASS, CRIMINAL TRESPASS, CRIMINAL TRESPASS, CRIMINAL TRESPASS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY",47,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X7<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>CRIMINAL TRESPASS: X11<br/>DANGEROUS DRUGS: X10<br/>OFF. AGNST PUB ORD SENSBLTY &: X8<br/>OFFENSES AGAINST PUBLIC ADMINI: X1<br/>OFFENSES AGAINST THE PERSON: X1<br/>PETIT LARCENY: X8<br/>",10001
"42216",-73.97490979,40.732908785,"Crime","MISDEMEANOR","PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, OFFENSES AGAINST PUBLIC ADMINI, OFFENSES INVOLVING FRAUD, VEHICLE AND TRAFFIC LAWS",31,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>DANGEROUS DRUGS: X18<br/>OFFENSES AGAINST PUBLIC ADMINI: X1<br/>OFFENSES INVOLVING FRAUD: X1<br/>PETIT LARCENY: X7<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10001
"61309",-73.974897666,40.784251979,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, ASSAULT 3 & RELATED OFFENSES, INTOXICATED & IMPAIRED DRIVING, OFFENSES AGAINST THE PERSON, VEHICLE AND TRAFFIC LAWS",19,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X4<br/>CRIMINAL MISCHIEF & RELATED OF: X2<br/>DANGEROUS DRUGS: X10<br/>INTOXICATED & IMPAIRED DRIVING: X1<br/>OFFENSES AGAINST THE PERSON: X1<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10001
